TYPE|CODE|LIB|TXT|Findevalid|extension|cma_niv|cma|cmas|cmas_nt|code_imprecis|interdits_en_DP|interdits_en_DR|requerant_un_DR|ssrFP|ssrMP|ssrAE|ssrDAS|ssrZ_CMC|pmsi|MAJ|auteur_MAJ|remarque1|_009_EXT__LIB__finvalid__doublon
D|M948|M948 : Autres affections précisées du cartilage|Autres aff. préc. du cartilage||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9480|M9480 : Autres affections précisées du cartilage - Sièges multiples|Autres aff. préc. du cartilage - Sièges mult.||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9481|M9481 : Autres affections précisées du cartilage - Région scapulaire|Autres aff. préc. du cartilage - rég. scap.||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9482|M9482 : Autres affections précisées du cartilage - Bras|Autres aff. préc. du cartilage - Bras||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9483|M9483 : Autres affections précisées du cartilage - Avant-bras|Autres aff. préc. du cartilage - av-b.||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9484|M9484 : Autres affections précisées du cartilage - Main|Autres aff. préc. du cartilage - Main||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9485|M9485 : Autres affections précisées du cartilage - Région pelvienne et cuisse|Autres aff. préc. du cartilage - rég. pelv. et cuisse||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9486|M9486 : Autres affections précisées du cartilage - Jambe|Autres aff. préc. du cartilage - Jambe||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9487|M9487 : Autres affections précisées du cartilage - Cheville et pied|Autres aff. préc. du cartilage - cheville, pied||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9488|M9488 : Autres affections précisées du cartilage - Autres|Autres aff. préc. du cartilage - Autres||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9489|M9489 : Autres affections précisées du cartilage - Siège non précisé|Autres aff. préc. du cartilage - Siège SAI.||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M949|M949 : Affection du cartilage, sans précision|Aff. du cartilage, SAI|01JUN2007:00:00:00|0||0|0|0|1|1|1|0|N|N|N|O||O|25JUN2009:00:00:00|JF|26/07/07 finvalid; ; 09/02/07: dpimp dpint|
D|M9490|M9490 : Affection du cartilage, sans précision - Sièges multiples|Aff. du cartilage, SAI - Sièges mult.|01JUN2007:00:00:00|0||0|0|0|1|1|1|0|N|N|N|O||O|25JUN2009:00:00:00|JF|26/07/07 finvalid; ; 09/02/07: dpimp dpint|
D|M9491|M9491 : Affection du cartilage, sans précision - Région scapulaire|Aff. du cartilage, SAI - rég. scap.|01JUN2007:00:00:00|0||0|0|0|1|1|1|0|N|N|N|O||O|25JUN2009:00:00:00|JF|26/07/07 finvalid; ; 09/02/07: dpimp dpint|
D|M9492|M9492 : Affection du cartilage, sans précision - Bras|Aff. du cartilage, SAI - Bras|01JUN2007:00:00:00|0||0|0|0|1|1|1|0|N|N|N|O||O|25JUN2009:00:00:00|JF|26/07/07 finvalid; ; 09/02/07: dpimp dpint|
D|M9493|M9493 : Affection du cartilage, sans précision - Avant-bras|Aff. du cartilage, SAI - av-b.|01JUN2007:00:00:00|0||0|0|0|1|1|1|0|N|N|N|O||O|25JUN2009:00:00:00|JF|26/07/07 finvalid; ; 09/02/07: dpimp dpint|
D|M9494|M9494 : Affection du cartilage, sans précision - Main|Aff. du cartilage, SAI - Main|01JUN2007:00:00:00|0||0|0|0|1|1|1|0|N|N|N|O||O|25JUN2009:00:00:00|JF|26/07/07 finvalid; ; 09/02/07: dpimp dpint|
D|M9495|M9495 : Affection du cartilage, sans précision - Région pelvienne et cuisse|Aff. du cartilage, SAI - rég. pelv. et cuisse|01JUN2007:00:00:00|0||0|0|0|1|1|1|0|N|N|N|O||O|25JUN2009:00:00:00|JF|26/07/07 finvalid; ; 09/02/07: dpimp dpint|
D|M9496|M9496 : Affection du cartilage, sans précision - Jambe|Aff. du cartilage, SAI - Jambe|01JUN2007:00:00:00|0||0|0|0|1|1|1|0|N|N|N|O||O|25JUN2009:00:00:00|JF|26/07/07 finvalid; ; 09/02/07: dpimp dpint|
D|M9497|M9497 : Affection du cartilage, sans précision - Cheville et pied|Aff. du cartilage, SAI - cheville, pied|01JUN2007:00:00:00|0||0|0|0|1|1|1|0|N|N|N|O||O|25JUN2009:00:00:00|JF|26/07/07 finvalid; ; 09/02/07: dpimp dpint|
D|M9498|M9498 : Affection du cartilage, sans précision - Autres|Aff. du cartilage, SAI - Autres|01JUN2007:00:00:00|0||0|0|0|1|1|1|0|N|N|N|O||O|25JUN2009:00:00:00|JF|26/07/07 finvalid; ; 09/02/07: dpimp dpint|
D|M9499|M9499 : Affection du cartilage, sans précision - Siège non précisé|Aff. du cartilage, SAI - Siège SAI.|01JUN2007:00:00:00|0||0|0|0|1|1|1|0|N|N|N|O||O|25JUN2009:00:00:00|JF|26/07/07 finvalid; ; 09/02/07: dpimp dpint|
D|M950|M950 : Déformation du nez|Déform. du nez||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M951|"M951 : Oreille ""en chou-fleur"""|"Oreille ""en chou-fleur"""||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M952|M952 : Autres déformations de la tête|Autres déform. de la tête||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M953|M953 : Déformation du cou|Déform. du cou||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M954|M954 : Déformation du thorax et des côtes|Déform. du thor. et des côtes||0|3|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M955|M955 : Déformation du bassin|Déform. du bassin||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M958|M958 : Autres déformations précisées du système ostéo-articulaire, des muscles et du tissu conjonctif|Autres déform. préc. du syst. os-art., des muscles et du tissu conj.||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M959|M959 : Déformation du système ostéo-articulaire, des muscles et du tissu conjonctif, sans précision|Déform. du syst. os-art., des muscles et du tissu conj., SAI||0||0|0|0|1|1|1|0||||||O|25JUN2009:00:00:00|JF|09/02/07: dpimp dpint|
D|M960|M960 : Pseudarthrose après arthrodèse|Pseudarthrose après arthrodèse||0|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M961|M961 : Syndrome post-laminectomie, non classé ailleurs|Synd. post-laminectomie, NCA.||0|2|1|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M962|M962 : Cyphose après irradiation|Cyphose après irrad.||0|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M963|M963 : Cyphose après laminectomie|Cyphose après laminectomie||0|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M964|M964 : Lordose après chirurgie|Lordose après chirurgie||0|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M965|M965 : Scoliose après irradiation|Scoliose après irrad.||0|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M966|M966 : Fracture osseuse après mise en place d'un implant, d'une prothèse articulaire ou d'une plaque d'ostéosynthèse|Frac. osseuse après mise en place d'un implant, d'une proth. artic. ou d'une plaque d'ostéosynthèse||0|3|1|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M968|M968 : Autres affections du système ostéo-articulaire et des muscles après un acte à visée diagnostique et thérapeutique|Autres aff. du syst. os-art. et des muscles après un acte||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M969|M969 : Affection du système ostéo-articulaire et des muscles après un acte à visée diagnostique et thérapeutique, sans précision|Aff. du syst. os-art. et des muscles après un acte, SAI|01JUN2007:00:00:00|0||0|0|0|1|1|1|0|N|N|N|O||O|25JUN2009:00:00:00|JF|26/07/07 finvalid; ; 09/02/07: dpimp dpint|
D|M990|M990 : Dysfonctionnement segmentaire et somatique|Dysfct. segm. et somatique||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9900|M9900 : Dysfonctionnement segmentaire et somatique - Tête ou occipito-cervicale|Dysfct. segm. et somatique - Tête ou occipito-cerv.||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9901|M9901 : Dysfonctionnement segmentaire et somatique - Région cervicale / Cervico-thoracique|Dysfct. segm. et somatique - rég. cerv. / Cervico-thor.||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9902|M9902 : Dysfonctionnement segmentaire et somatique - Région thoracique / Thoraco-lombaire|Dysfct. segm. et somatique - rég. thor. / Thoraco-lomb.||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9903|M9903 : Dysfonctionnement segmentaire et somatique - Région lombaire / Lombo-sacrée|Dysfct. segm. et somatique - rég. lomb. / Lombo-sacrée||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9904|M9904 : Dysfonctionnement segmentaire et somatique - Région sacrée / Sacro-coccygienne, sacro-iliaque|Dysfct. segm. et somatique - rég. sacrée / Sacro-coccygienne, sacro-iliaque||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9905|M9905 : Dysfonctionnement segmentaire et somatique - Région pelvienne / Hanche, pubis|Dysfct. segm. et somatique - rég. pelv. / Hanche, pubis||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9906|M9906 : Dysfonctionnement segmentaire et somatique - Membre inférieur|Dysfct. segm. et somatique - mb. inf.||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9907|M9907 : Dysfonctionnement segmentaire et somatique - Membre supérieur / Acromio-claviculaire, sterno-claviculaire|Dysfct. segm. et somatique - mb. sup. / Acromio-clavic., sterno-clavic.||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9908|M9908 : Dysfonctionnement segmentaire et somatique - Cage thoracique / Costo-chondrale, costo-vertébrale, sterno-chondrale|Dysfct. segm. et somatique - Cage thor. / Costo-chondrale, costo-vertéb., sterno-chondrale||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9909|M9909 : Dysfonctionnement segmentaire et somatique - Abdomen et autre|Dysfct. segm. et somatique - abdo. et autre||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M991|M991 : Subluxation complexe (vertébrale)|Sublux. complexe (vertéb.)||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9910|M9910 : Subluxation complexe (vertébrale) - Tête ou occipito-cervicale|Sublux. complexe (vertéb.) - Tête ou occipito-cerv.||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9911|M9911 : Subluxation complexe (vertébrale) - Région cervicale / Cervico-thoracique|Sublux. complexe (vertéb.) - rég. cerv. / Cervico-thor.||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9912|M9912 : Subluxation complexe (vertébrale) - Région thoracique / Thoraco-lombaire|Sublux. complexe (vertéb.) - rég. thor. / Thoraco-lomb.||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9913|M9913 : Subluxation complexe (vertébrale) - Région lombaire / Lombo-sacrée|Sublux. complexe (vertéb.) - rég. lomb. / Lombo-sacrée||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9914|M9914 : Subluxation complexe (vertébrale) - Région sacrée / Sacro-coccygienne, sacro-iliaque|Sublux. complexe (vertéb.) - rég. sacrée / Sacro-coccygienne, sacro-iliaque||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9915|M9915 : Subluxation complexe (vertébrale) - Région pelvienne / Hanche, pubis|Sublux. complexe (vertéb.) - rég. pelv. / Hanche, pubis||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9916|M9916 : Subluxation complexe (vertébrale) - Membre inférieur|Sublux. complexe (vertéb.) - mb. inf.||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9917|M9917 : Subluxation complexe (vertébrale) - Membre supérieur / Acromio-claviculaire, sterno-claviculaire|Sublux. complexe (vertéb.) - mb. sup. / Acromio-clavic., sterno-clavic.||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9918|M9918 : Subluxation complexe (vertébrale) - Cage thoracique / Costo-chondrale, costo-vertébrale, sterno-chondrale|Sublux. complexe (vertéb.) - Cage thor. / Costo-chondrale, costo-vertéb., sterno-chondrale||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9919|M9919 : Subluxation complexe (vertébrale) - Abdomen et autre|Sublux. complexe (vertéb.) - abdo. et autre||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M992|M992 : Rétrécissement du canal rachidien par subluxation|Rétréc. du canal rach. par sublux.||0|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9920|M9920 : Rétrécissement du canal rachidien par subluxation - Occipito-cervicale|Rétréc. du canal rach. par sublux. - Occipito-cerv.||0|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9921|M9921 : Rétrécissement du canal rachidien par subluxation - Cervico-thoracique|Rétréc. du canal rach. par sublux. - Cervico-thor.||0|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9922|M9922 : Rétrécissement du canal rachidien par subluxation - Thoraco-lombaire|Rétréc. du canal rach. par sublux. - Thoraco-lomb.||0|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9923|M9923 : Rétrécissement du canal rachidien par subluxation - Lombo-sacrée|Rétréc. du canal rach. par sublux. - Lombo-sacrée||0|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9924|M9924 : Rétrécissement du canal rachidien par subluxation - Sacro-coccygienne, sacro-iliaque|Rétréc. du canal rach. par sublux. - Sacro-coccygienne, sacro-iliaque||0|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M993|M993 : Rétrécissement osseux du canal rachidien|Rétréc. osseux du canal rach.||0|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9930|M9930 : Rétrécissement osseux du canal rachidien - Occipito-cervicale|Rétréc. osseux du canal rach. - Occipito-cerv.||0|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9931|M9931 : Rétrécissement osseux du canal rachidien - Cervico-thoracique|Rétréc. osseux du canal rach. - Cervico-thor.||0|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9932|M9932 : Rétrécissement osseux du canal rachidien - Thoraco-lombaire|Rétréc. osseux du canal rach. - Thoraco-lomb.||0|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9933|M9933 : Rétrécissement osseux du canal rachidien - Lombo-sacrée|Rétréc. osseux du canal rach. - Lombo-sacrée||0|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9934|M9934 : Rétrécissement osseux du canal rachidien - Sacro-coccygienne, sacro-iliaque|Rétréc. osseux du canal rach. - Sacro-coccygienne, sacro-iliaque||0|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M994|M994 : Rétrécissement du canal rachidien par tissu conjonctif|Rétréc. du canal rach. par tissu conj.||0|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9940|M9940 : Rétrécissement du canal rachidien par tissu conjonctif - Occipito-cervicale|Rétréc. du canal rach. par tissu conj. - Occipito-cerv.||0|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9941|M9941 : Rétrécissement du canal rachidien par tissu conjonctif - Cervico-thoracique|Rétréc. du canal rach. par tissu conj. - Cervico-thor.||0|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9942|M9942 : Rétrécissement du canal rachidien par tissu conjonctif - Thoraco-lombaire|Rétréc. du canal rach. par tissu conj. - Thoraco-lomb.||0|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9943|M9943 : Rétrécissement du canal rachidien par tissu conjonctif - Lombo-sacrée|Rétréc. du canal rach. par tissu conj. - Lombo-sacrée||0|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9944|M9944 : Rétrécissement du canal rachidien par tissu conjonctif - Sacro-coccygienne, sacro-iliaque|Rétréc. du canal rach. par tissu conj. - Sacro-coccygienne, sacro-iliaque||0|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9949|M9949 : Rétrécissement du canal rachidien par tissu conjonctif - Abdomen et autre|Rétréc. du canal rach. par tissu conj. - abdo. et autre|28FEB2009:00:00:00|0||0|0|0|0|0|0|0|N|N|N|N||O|25JUN2009:00:00:00|JF|22/03/09 finvalid 28/02/09 ( imp);|FINvalid (imp);
D|M995|M995 : Rétrécissement du canal rachidien par lésion discale|Rétréc. du canal rach. par lés. discale||0|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9950|M9950 : Rétrécissement du canal rachidien par lésion discale - Occipito-cervicale|Rétréc. du canal rach. par lés. discale - Occipito-cerv.|28FEB2009:00:00:00|0||0|0|0|0|0|0|0|N|N|N|N||O|25JUN2009:00:00:00|JF|22/03/09 finvalid 28/02/09 ( imp);|FINvalid (imp);
D|M9951|M9951 : Rétrécissement du canal rachidien par lésion discale - Cervico-thoracique|Rétréc. du canal rach. par lés. discale - Cervico-thor.||0|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9952|M9952 : Rétrécissement du canal rachidien par lésion discale - Thoraco-lombaire|Rétréc. du canal rach. par lés. discale - Thoraco-lomb.||0|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9953|M9953 : Rétrécissement du canal rachidien par lésion discale - Lombo-sacrée|Rétréc. du canal rach. par lés. discale - Lombo-sacrée||0|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9954|M9954 : Rétrécissement du canal rachidien par lésion discale - Sacro-coccygienne, sacro-iliaque|Rétréc. du canal rach. par lés. discale - Sacro-coccygienne, sacro-iliaque|28FEB2009:00:00:00|0||0|0|0|0|0|0|0|N|N|N|N||O|25JUN2009:00:00:00|JF|22/03/09 finvalid 28/02/09 ( imp);|FINvalid (imp);
D|M996|M996 : Rétrécissement des espaces intervertébraux par ossification et subluxation|Rétréc. des espaces intervertéb. par ossification et sublux.||0|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9960|M9960 : Rétrécissement des espaces intervertébraux par ossification et subluxation - Occipito-cervicale|Rétréc. des espaces intervertéb. par ossification et sublux. - Occipito-cerv.||0|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9961|M9961 : Rétrécissement des espaces intervertébraux par ossification et subluxation - Cervico-thoracique|Rétréc. des espaces intervertéb. par ossification et sublux. - Cervico-thor.||0|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9962|M9962 : Rétrécissement des espaces intervertébraux par ossification et subluxation - Thoraco-lombaire|Rétréc. des espaces intervertéb. par ossification et sublux. - Thoraco-lomb.||0|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9963|M9963 : Rétrécissement des espaces intervertébraux par ossification et subluxation - Lombo-sacrée|Rétréc. des espaces intervertéb. par ossification et sublux. - Lombo-sacrée||0|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9964|M9964 : Rétrécissement des espaces intervertébraux par ossification et subluxation - Sacro-coccygienne, sacro-iliaque|Rétréc. des espaces intervertéb. par ossification et sublux. - Sacro-coccygienne, sacro-iliaque|28FEB2009:00:00:00|0||0|0|0|0|0|0|0|N|N|N|N||O|25JUN2009:00:00:00|JF|22/03/09 finvalid 28/02/09 ( imp);|FINvalid (imp);
D|M9969|M9969 : Rétrécissement des espaces intervertébraux par ossification et subluxation - Abdomen et autre|Rétréc. des espaces intervertéb. par ossification et sublux. - abdo. et autre|28FEB2009:00:00:00|0||0|0|0|0|0|0|0|N|N|N|N||O|25JUN2009:00:00:00|JF|22/03/09 finvalid 28/02/09 ( imp);|FINvalid (imp);
D|M997|M997 : Rétrécissement des espaces intervertébraux par tissu conjonctif et discal|Rétréc. des espaces intervertéb. par tissu conj. et discal||0|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9970|M9970 : Rétrécissement des espaces intervertébraux par tissu conjonctif et discal - Occipito-cervicale|Rétréc. des espaces intervertéb. par tissu conj. et discal - Occipito-cerv.|28FEB2009:00:00:00|0||0|0|0|0|0|0|0|N|N|N|N||O|25JUN2009:00:00:00|JF|22/03/09 finvalid 28/02/09 ( imp);|FINvalid (imp);
D|M9971|M9971 : Rétrécissement des espaces intervertébraux par tissu conjonctif et discal - Cervico-thoracique|Rétréc. des espaces intervertéb. par tissu conj. et discal - Cervico-thor.||0|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9972|M9972 : Rétrécissement des espaces intervertébraux par tissu conjonctif et discal - Thoraco-lombaire|Rétréc. des espaces intervertéb. par tissu conj. et discal - Thoraco-lomb.||0|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9973|M9973 : Rétrécissement des espaces intervertébraux par tissu conjonctif et discal - Lombo-sacrée|Rétréc. des espaces intervertéb. par tissu conj. et discal - Lombo-sacrée||0|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9974|M9974 : Rétrécissement des espaces intervertébraux par tissu conjonctif et discal - Sacro-coccygienne, sacro-iliaque|Rétréc. des espaces intervertéb. par tissu conj. et discal - Sacro-coccygienne, sacro-iliaque|28FEB2009:00:00:00|0||0|0|0|0|0|0|0|N|N|N|N||O|25JUN2009:00:00:00|JF|22/03/09 finvalid 28/02/09 ( imp);|FINvalid (imp);
D|M998|M998 : Autres lésions biomécaniques|Autres lés. bioméc.||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9980|M9980 : Autres lésions biomécaniques - Tête ou occipito-cervicale|Autres lés. bioméc. - Tête ou occipito-cerv.||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9981|M9981 : Autres lésions biomécaniques - Région cervicale / Cervico-thoracique|Autres lés. bioméc. - rég. cerv. / Cervico-thor.||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9982|M9982 : Autres lésions biomécaniques - Région thoracique / Thoraco-lombaire|Autres lés. bioméc. - rég. thor. / Thoraco-lomb.||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9983|M9983 : Autres lésions biomécaniques - Région lombaire / Lombo-sacrée|Autres lés. bioméc. - rég. lomb. / Lombo-sacrée||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9984|M9984 : Autres lésions biomécaniques - Région sacrée / Sacro-coccygienne, sacro-iliaque|Autres lés. bioméc. - rég. sacrée / Sacro-coccygienne, sacro-iliaque||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9985|M9985 : Autres lésions biomécaniques - Région pelvienne / Hanche, pubis|Autres lés. bioméc. - rég. pelv. / Hanche, pubis||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9986|M9986 : Autres lésions biomécaniques - Membre inférieur|Autres lés. bioméc. - mb. inf.||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9987|M9987 : Autres lésions biomécaniques - Membre supérieur / Acromio-claviculaire, sterno-claviculaire|Autres lés. bioméc. - mb. sup. / Acromio-clavic., sterno-clavic.||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|M9988|M9988 : Autres lésions biomécaniques - Cage thoracique / Costo-chondrale, costo-vertébrale, sterno-chondrale|Autres lés. bioméc. - Cage thor. / Costo-chondrale, costo-vertéb., sterno-chondrale||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
